code,resultAbsoluteValue,dateCom,paymentDividend,earningType,dy
GOAU4,"0,27000000",21/11/2022,15/12/2022,Dividendo,"2,11"
PETR3,"0,01141500",21/11/2022,19/01/2023,Rend. Tributado,"0,04"
PETR3,"0,00052900",21/11/2022,19/01/2023,Rend. Tributado,"0,00"
PETR3,"1,15582300",21/11/2022,20/12/2022,Dividendo,"3,72"
PETR3,"0,07425800",21/11/2022,19/01/2023,JCP,"0,25"
PETR3,"1,60019200",21/11/2022,19/01/2023,Dividendo,"5,33"
PETR3,"0,51862700",21/11/2022,20/12/2022,JCP,"1,92"
PETR4,"0,01141500",21/11/2022,19/01/2023,Rend. Tributado,"0,05"
PETR4,"0,00052900",21/11/2022,19/01/2023,Rend. Tributado,"0,00"
PETR4,"1,15582300",21/11/2022,20/12/2022,Dividendo,"4,22"
PETR4,"0,07425800",21/11/2022,19/01/2023,JCP,"0,28"
PETR4,"1,60019200",21/11/2022,19/01/2023,Dividendo,"6,05"
PETR4,"0,51862700",21/11/2022,20/12/2022,JCP,"2,21"
CSNA3,"1,17949000",25/11/2022,02/12/2022,Dividendo,"7,73"
ITSA4,"0,02352950",30/11/2022,02/01/2023,JCP,"0,27"
ITUB4,"0,01765000",30/11/2022,02/01/2023,JCP,"0,07"
BBDC3,"0,01724983",01/12/2022,02/01/2023,JCP,"0,13"
BBDC4,"0,01897481",01/12/2022,02/01/2023,JCP,"0,12"
CRFB3,"0,07273020",06/12/2022,19/12/2022,JCP,"0,48"
RADL3,"0,05461993",07/12/2022,31/05/2023,JCP,"0,23"
RAIZ4,"0,08904632",07/12/2022,15/12/2022,Dividendo,"2,43"
ITSA4,"0,14100000",08/12/2022,10/03/2023,JCP,"1,66"
ITSA4,"0,04450000",08/12/2022,29/12/2023,JCP,"0,52"
ITUB4,"0,48618000",08/12/2022,10/03/2023,JCP,"1,90"
BBAS3,"0,34552517",12/12/2022,29/12/2022,JCP,"0,98"
VALE3,"0,29201269",12/12/2022,22/03/2023,JCP,"0,33"
DXCO3,"0,33901834",14/12/2022,30/06/2023,JCP,"4,66"
SMTO3,"0,40418614",15/12/2022,23/12/2022,JCP,"1,73"
ARZZ3,"0,74517524",16/12/2022,30/01/2023,JCP,"0,99"
BPAC11,"0,19605930",16/12/2022,15/02/2023,JCP,"0,92"
SUZB3,"1,79478091",16/12/2022,27/12/2022,Dividendo,"3,48"
WEGE3,"0,05435294",16/12/2022,15/03/2023,JCP,"0,15"
ABEV3,"0,76230000",19/12/2022,29/12/2022,JCP,"5,03"
FLRY3,"0,29447941",19/12/2022,29/12/2022,JCP,"1,88"
MRFG3,"0,90951800",19/12/2022,28/12/2022,Dividendo,"11,44"
RDOR3,"0,08020511",19/12/2022,28/12/2022,JCP,"0,32"
KLBN11,"0,03271520",20/12/2022,22/02/2023,JCP,"0,17"
CMIG4,"0,09057091",21/12/2022,-,JCP,"0,83"
CMIG4,"0,09057091",21/12/2022,-,JCP,"0,83"
LREN3,"0,18404900",21/12/2022,06/01/2023,JCP,"0,86"
RENT3,"0,36616974",21/12/2022,13/02/2023,JCP,"0,69"
TIMS3,"0,18795501",21/12/2022,24/01/2023,JCP,"1,50"
VBBR3,"0,39016209",21/12/2022,28/02/2023,JCP,"2,57"
B3SA3,"0,02420251",22/12/2022,29/12/2022,Dividendo,"0,20"
EGIE3,"0,24511975",22/12/2022,26/07/2023,JCP,"0,64"
HYPE3,"0,30773000",22/12/2022,02/01/2023,JCP,"0,69"
CIEL3,"0,08870366",23/12/2022,27/01/2023,JCP,"1,75"
PETZ3,"0,01083088",23/12/2022,29/05/2023,JCP,"0,16"
BRAP4,"0,17080448",26/12/2022,15/05/2023,JCP,"0,58"
MULT3,"0,29900118",26/12/2022,29/12/2023,JCP,"1,34"
SLCE3,"0,34775660",26/12/2022,13/01/2023,JCP,"0,77"
CMIG4,"0,11713435",27/12/2022,30/06/2023,JCP,"1,07"
CMIG4,"0,11713435",27/12/2022,30/12/2023,JCP,"1,07"
ASAI3,"0,03705995",28/12/2022,17/02/2023,JCP,"0,19"
CMIN3,"0,01599251",28/12/2022,17/05/2023,JCP,"0,39"
CSNA3,"0,52786607",28/12/2022,17/05/2023,JCP,"3,62"
B3SA3,"0,06398106",29/12/2022,13/01/2023,JCP,"0,48"
ITUB4,"0,01765000",29/12/2022,01/02/2023,JCP,"0,07"
TOTS3,"0,21000000",29/12/2022,27/01/2023,JCP,"0,75"
VIVT3,"0,42980199",29/12/2022,18/04/2023,JCP,"1,11"
VIVT3,"0,60056759",29/12/2022,18/07/2023,Dividendo,"1,55"
BBDC3,"0,01724983",02/01/2023,01/02/2023,JCP,"0,13"
BBDC4,"0,01897481",02/01/2023,01/02/2023,JCP,"0,13"
ENBR3,"1,15064119",02/01/2023,24/05/2023,JCP,"5,52"
BPAC11,"0,14769800",04/01/2023,15/02/2023,JCP,"0,68"
BBDC3,"0,53036882",06/01/2023,08/03/2023,JCP,"4,03"
BBDC4,"0,58340570",06/01/2023,08/03/2023,JCP,"3,98"
TAEE11,"1,33527274",10/01/2023,23/01/2023,Dividendo,"3,73"
SANB11,"0,45762922",26/01/2023,06/03/2023,JCP,"1,58"
ITUB4,"0,01765000",31/01/2023,01/03/2023,JCP,"0,07"
BBDC3,"0,01724983",01/02/2023,01/03/2023,JCP,"0,14"
BBDC4,"0,01897481",01/02/2023,01/03/2023,JCP,"0,14"
KLBN11,"0,31352065",13/02/2023,24/02/2023,Dividendo,"1,60"
BBSE3,"1,83987361",14/02/2023,01/03/2023,Dividendo,"5,05"
BBSE3,"0,03870357",14/02/2023,01/03/2023,Rend. Tributado,"0,11"
WEGE3,"0,22630373",17/02/2023,15/03/2023,Dividendo,"0,58"
B3SA3,"0,03672762",23/02/2023,10/04/2023,Dividendo,"0,34"
BBAS3,"0,00519809",23/02/2023,03/03/2023,Rend. Tributado,"0,01"
BBAS3,"0,01265979",23/02/2023,03/03/2023,Rend. Tributado,"0,03"
BBAS3,"0,23549139",23/02/2023,03/03/2023,Dividendo,"0,56"
BBAS3,"0,57353181",23/02/2023,03/03/2023,JCP,"1,37"
UGPA3,"0,10000000",23/02/2023,03/03/2023,Dividendo,"0,74"
ITSA4,"0,02352950",28/02/2023,03/04/2023,JCP,"0,28"
ITUB4,"0,01765000",28/02/2023,03/04/2023,JCP,"0,07"
VIVT3,"0,06377175",28/02/2023,31/07/2023,JCP,"0,16"
BBDC3,"0,01724983",01/03/2023,03/04/2023,JCP,"0,15"
BBDC4,"0,01897481",01/03/2023,03/04/2023,JCP,"0,15"
IGTI11,"0,09150832",03/03/2023,15/03/2023,Dividendo,"0,49"
BBAS3,"0,35203697",13/03/2023,31/03/2023,JCP,"0,92"
VALE3,"1,82764613",13/03/2023,22/03/2023,Dividendo,"2,15"
GGBR4,"0,20000000",14/03/2023,23/03/2023,Dividendo,"0,74"
GOAU4,"0,10000000",14/03/2023,24/03/2023,Dividendo,"0,83"
RAIZ4,"0,08906571",16/03/2023,27/03/2023,Dividendo,"3,29"
WEGE3,"0,05323529",17/03/2023,16/08/2023,Dividendo,"0,13"
ENGI11,"0,80000000",21/03/2023,30/03/2023,Dividendo,"2,17"
LREN3,"0,18232700",21/03/2023,-,JCP,"1,04"
EZTC3,"0,03430974",23/03/2023,31/03/2023,Dividendo,"0,26"
ITSA4,"0,07730000",23/03/2023,31/08/2023,JCP,"0,97"
ITUB4,"0,26200000",23/03/2023,31/08/2023,JCP,"1,09"
CMIG4,"0,09639202",27/03/2023,30/06/2024,JCP,"0,89"
CMIG4,"0,09639202",27/03/2023,30/12/2024,JCP,"0,89"
B3SA3,"0,06022960",28/03/2023,10/04/2023,JCP,"0,57"
RENT3,"0,36917694",28/03/2023,19/05/2023,JCP,"0,71"
HYPE3,"0,30791000",29/03/2023,31/12/2024,JCP,"0,76"
SOMA3,"0,10144300",29/03/2023,28/06/2023,Dividendo,"1,21"
MULT3,"0,12814336",30/03/2023,31/03/2023,JCP,"0,51"
ITUB4,"0,01765000",31/03/2023,02/05/2023,JCP,"0,07"
VIVT3,"0,17452595",31/03/2023,30/04/2024,JCP,"0,44"
BBDC3,"0,01724983",03/04/2023,02/05/2023,JCP,"0,15"
BBDC4,"0,01897481",03/04/2023,02/05/2023,JCP,"0,15"
RADL3,"0,04853060",04/04/2023,01/12/2023,JCP,"0,20"
TIMS3,"0,24785275",10/04/2023,18/04/2023,Dividendo,"1,91"
ENBR3,"0,26936695",11/04/2023,24/05/2023,Dividendo,"1,22"
CRFB3,"0,06285379",13/04/2023,31/12/2023,Dividendo,"0,55"
VIVT3,"0,49753819",13/04/2023,18/07/2023,JCP,"1,22"
BEEF3,"0,35662843",18/04/2023,02/05/2023,Dividendo,"3,91"
CCRO3,"0,03654841",19/04/2023,02/05/2023,Dividendo,"0,28"
RAIL3,"0,06601749",19/04/2023,31/05/2023,Dividendo,"0,34"
IGTI11,"0,09150832",20/04/2023,15/06/2023,Dividendo,"0,47"
IGTI11,"0,09150832",20/04/2023,15/09/2023,Dividendo,"0,47"
IGTI11,"0,09150832",20/04/2023,15/12/2023,Dividendo,"0,47"
PETZ3,"0,01054755",24/04/2023,29/05/2023,Dividendo,"0,17"
RADL3,"0,04792397",24/04/2023,31/05/2023,Dividendo,"0,19"
SANB11,"0,40326146",24/04/2023,15/05/2023,JCP,"1,51"
TIMS3,"0,09501022",25/04/2023,09/05/2023,JCP,"0,69"
ASAI3,"0,05001854",27/04/2023,26/06/2023,Dividendo,"0,41"
BRAP4,"1,23504780",27/04/2023,15/05/2023,Dividendo,"5,30"
CMIG4,"0,05653493",27/04/2023,30/06/2023,Dividendo,"0,46"
CMIG4,"0,05653493",27/04/2023,28/12/2023,Dividendo,"0,46"
ELET3,"0,22092894",27/04/2023,25/05/2023,Dividendo,"0,65"
ELET6,"1,49365168",27/04/2023,25/05/2023,Dividendo,"4,06"
PETR3,"0,06784528",27/04/2023,19/05/2023,Rend. Tributado,"0,26"
PETR3,"1,37286685",27/04/2023,19/05/2023,Dividendo,"5,27"
PETR3,"0,87479856",27/04/2023,16/06/2023,Dividendo,"3,36"
PETR3,"0,49806828",27/04/2023,27/12/2023,Dividendo,"1,91"
PETR4,"0,06784528",27/04/2023,19/05/2023,Rend. Tributado,"0,29"
PETR4,"1,37286685",27/04/2023,19/05/2023,Dividendo,"5,90"
PETR4,"0,87479856",27/04/2023,16/06/2023,Dividendo,"3,76"
PETR4,"0,49806828",27/04/2023,27/12/2023,Dividendo,"2,14"
USIM5,"0,32876726",27/04/2023,27/06/2023,Dividendo,"4,84"
ALSO3,"0,25951207",28/04/2023,24/05/2023,Dividendo,"1,43"
ALSO3,"0,25951207",28/04/2023,26/07/2023,Dividendo,"1,43"
CMIN3,"0,11520024",28/04/2023,17/05/2023,Dividendo,"2,55"
CPFE3,"0,86786387",28/04/2023,16/05/2023,Dividendo,"2,80"
CPFE3,"1,23436559",28/04/2023,31/12/2023,Dividendo,"3,98"
CSNA3,"0,63106732",28/04/2023,17/05/2023,Dividendo,"4,44"
CSNA3,"0,58604102",28/04/2023,17/05/2023,Dividendo,"4,12"
EQTL3,"0,35000000",28/04/2023,09/06/2023,Dividendo,"1,30"
ITUB4,"0,01765000",28/04/2023,01/06/2023,JCP,"0,07"
BBDC3,"0,01724983",02/05/2023,01/06/2023,JCP,"0,14"
BBDC4,"0,01897481",02/05/2023,01/06/2023,JCP,"0,14"
CYRE3,"0,51129460",02/05/2023,-,Dividendo,"3,45"
TAEE11,"0,07561162",03/05/2023,-,Dividendo,"0,21"
CIEL3,"0,07288995",04/05/2023,18/05/2023,JCP,"1,32"
SLCE3,"2,59718105",04/05/2023,18/05/2023,Dividendo,"5,85"
KLBN11,"0,35269670",05/05/2023,16/05/2023,Dividendo,"1,77"
CMIN3,"0,28257142",08/05/2023,17/05/2023,Dividendo,"6,08"
CMIN3,"0,05094189",08/05/2023,17/05/2023,JCP,"1,10"
EGIE3,"1,78344074",08/05/2023,-,Dividendo,"4,10"
LWSA3,"0,05242129",09/05/2023,22/05/2023,Dividendo,"0,87"
SBSP3,"1,27600000",12/05/2023,26/06/2023,JCP,"2,52"
GGBR4,"0,51000000",15/05/2023,29/05/2023,JCP,"2,06"
GOAU4,"0,05000000",15/05/2023,30/05/2023,Dividendo,"0,44"
GOAU4,"0,25000000",15/05/2023,30/05/2023,JCP,"2,19"
CSAN3,"0,42857979",18/05/2023,31/05/2023,Dividendo,"2,65"
EZTC3,"0,04597525",18/05/2023,31/05/2023,Dividendo,"0,28"
ITSA4,"0,02352950",31/05/2023,03/07/2023,JCP,"0,00"
ITUB4,"0,01765000",31/05/2023,29/06/2023,JCP,"0,00"
VIVT3,"0,19258036",31/05/2023,30/04/2024,JCP,"0,00"
BBAS3,"0,12300792",01/06/2023,12/06/2023,Dividendo,"0,00"
BBAS3,"0,65441992",01/06/2023,12/06/2023,JCP,"0,00"
BBDC3,"0,01724983",01/06/2023,03/07/2023,JCP,"0,00"
BBDC4,"0,01897481",01/06/2023,03/07/2023,JCP,"0,00"
PETR3,"0,94678800",12/06/2023,18/08/2023,Dividendo,"0,00"
PETR3,"0,94678800",12/06/2023,20/09/2023,Dividendo,"0,00"
PETR4,"0,94678800",12/06/2023,18/08/2023,Dividendo,"0,00"
PETR4,"0,94678800",12/06/2023,20/09/2023,Dividendo,"0,00"
ITUB4,"0,01765000",30/06/2023,28/07/2023,JCP,"0,00"
BBDC3,"0,01724983",03/07/2023,01/08/2023,JCP,"0,00"
BBDC4,"0,01897481",03/07/2023,01/08/2023,JCP,"0,00"
ITUB4,"0,01765000",31/07/2023,30/08/2023,JCP,"0,00"
BBDC3,"0,01724983",01/08/2023,01/09/2023,JCP,"0,00"
BBDC4,"0,01897481",01/08/2023,01/09/2023,JCP,"0,00"
ITUB4,"0,01765000",31/08/2023,28/09/2023,JCP,"0,00"
BBDC3,"0,01724983",01/09/2023,02/10/2023,JCP,"0,00"
BBDC4,"0,01897481",01/09/2023,02/10/2023,JCP,"0,00"
ITUB4,"0,01765000",29/09/2023,30/10/2023,JCP,"0,00"
BBDC3,"0,01724983",02/10/2023,01/11/2023,JCP,"0,00"
BBDC4,"0,01897481",02/10/2023,01/11/2023,JCP,"0,00"
ITUB4,"0,01765000",31/10/2023,29/11/2023,JCP,"0,00"
BBDC3,"0,01724983",01/11/2023,01/12/2023,JCP,"0,00"
BBDC4,"0,01897481",01/11/2023,01/12/2023,JCP,"0,00"
ITUB4,"0,01765000",30/11/2023,19/12/2023,JCP,"0,00"
BBDC3,"0,01724983",01/12/2023,02/01/2024,JCP,"0,00"
BBDC4,"0,01897481",01/12/2023,02/01/2024,JCP,"0,00"
